pid,role,derm_years,gp_years,years_experience,group,case_index,question_id,n_sources,correct_choice,correct_answer_text,llm_answer,llm_answer_text,llm_is_correct,initial_answer,final_answer,initial_correct,final_correct,answered,changed_answer,initial_eq_llm,final_eq_llm,switched_to_llm,switched_from_llm,n_support,n_support_rated,all_sources_support,any_source_supports,question_type,disease_category,disease_prevalence,original_disease,canonical_disease,disease_subcategory,question_structure
p20,Dermatologist,10+ years,,10+ years,7,2,1974,2,A,Peutz-Jeghers Syndrome,A,Peutz-Jeghers Syndrome,True,A,A,True,True,True,False,True,True,False,False,1,2,False,True,diagnosis,Genetic Rare,rare,Peutz-Jeghers Syndrome,Peutz-Jeghers Syndrome,Syndromic,short_stem
p20,Dermatologist,10+ years,,10+ years,7,3,1211,1,A,Malassezia yeast,A,Malassezia yeast,True,A,A,True,True,True,False,True,True,False,False,0,1,False,False,diagnosis,Infectious,common,Tinea Versicolor,Tinea Versicolor,Fungal,vignette
p20,Dermatologist,10+ years,,10+ years,7,4,125,2,A,Uroporphyrinogen III,C,Porphobilinogen,False,A,A,True,True,True,False,False,False,False,False,1,2,False,True,mechanism,Metabolic Systemic,moderate,Porphyria Cutanea Tarda,Porphyria Cutanea Tarda,Systemic Disease Manifestations,vignette
p20,Dermatologist,10+ years,,10+ years,7,5,1328,4,E,Uroporphyrinogen,E,Uroporphyrinogen,True,E,E,True,True,True,False,True,True,False,False,1,4,False,True,mechanism,Metabolic Systemic,moderate,Porphyria Cutanea Tarda,Porphyria Cutanea Tarda,Systemic Disease Manifestations,vignette
p20,Dermatologist,10+ years,,10+ years,7,6,621,2,D,Surgical excision with 1-2 cm safety margins and sentinel lymph node study,D,Surgical excision with 1-2 cm safety margins and sentinel lymph node study,True,D,D,True,True,True,False,True,True,False,False,2,2,True,True,treatment,Neoplastic,common,Superficial Spreading Melanoma,Superficial Spreading Melanoma,Malignant,vignette
p20,Dermatologist,10+ years,,10+ years,7,7,1260,4,B,"Dry, scaly, hyperkeratotic papule",B,"Dry, scaly, hyperkeratotic papule",True,C,C,False,False,True,False,False,False,False,False,4,4,True,True,diagnosis,Neoplastic,common,Squamous Cell Carcinoma,Squamous Cell Carcinoma,Malignant,short_stem
p20,Dermatologist,10+ years,,10+ years,7,8,780,2,E,Ovarian adenocarcinoma,E,Ovarian adenocarcinoma,True,B,E,False,True,True,True,False,True,True,False,1,2,False,True,epidemiology,Inflammatory,moderate,Dermatomyositis,Dermatomyositis,Autoimmune,vignette
p20,Dermatologist,10+ years,,10+ years,7,9,1091,3,F,Depth of invasion of atypical cells,F,Depth of invasion of atypical cells,True,D,F,False,True,True,True,False,True,True,False,2,3,False,True,prognosis,Neoplastic,common,Melanoma,Melanoma,Malignant,short_stem
p20,Dermatologist,10+ years,,10+ years,7,10,1227,2,A,Wiskott-Aldrich syndrome,A,Wiskott-Aldrich syndrome,True,C,A,False,True,True,True,False,True,True,False,2,2,True,True,diagnosis,Genetic Rare,rare,Wiskott-Aldrich Syndrome,Wiskott-Aldrich Syndrome,Syndromic,vignette
p20,Dermatologist,10+ years,,10+ years,7,11,1114,2,D,Local invasion via collagenase,D,Local invasion via collagenase,True,D,D,True,True,True,False,True,True,False,False,0,2,False,False,mechanism,Neoplastic,common,Basal Cell Carcinoma,Basal Cell Carcinoma,Malignant,vignette
p20,Dermatologist,10+ years,,10+ years,7,12,590,3,D,Cryotherapy,D,Cryotherapy,True,D,D,True,True,True,False,True,True,False,False,0,3,False,False,treatment,Infectious,common,Condyloma Acuminata,Condylomata Acuminata,Viral,vignette
p20,Dermatologist,10+ years,,10+ years,7,13,7906,4,A,Sweet syndrome,A,Sweet syndrome,True,A,A,True,True,True,False,True,True,False,False,2,4,False,True,diagnosis,Inflammatory,moderate,Sweet Syndrome,Sweet's Syndrome,Neutrophilic,short_stem
p20,Dermatologist,10+ years,,10+ years,7,14,669,2,F,Wiskott-Aldrich syndrome,F,Wiskott-Aldrich syndrome,True,E,F,False,True,True,True,False,True,True,False,1,2,False,True,diagnosis,Genetic Rare,rare,Wiskott-Aldrich Syndrome,Wiskott-Aldrich Syndrome,Syndromic,vignette
p20,Dermatologist,10+ years,,10+ years,7,15,295,3,D,Topical emollient,D,Topical emollient,True,D,D,True,True,True,False,True,True,False,False,2,3,False,True,treatment,Inflammatory,common,Atopic Dermatitis,Atopic Dermatitis,Eczematous,vignette
p20,Dermatologist,10+ years,,10+ years,7,16,775,2,F,Human herpes virus 8,D,Bartonella henselae,False,B,D,False,False,True,True,False,True,True,False,0,2,False,False,diagnosis,Neoplastic,moderate,Kaposi Sarcoma,Kaposi Sarcoma,Vascular Tumours,vignette
p19,Dermatologist,10+ years,,10+ years,7,1,10,2,A,Squamous cell carcinoma,A,Squamous cell carcinoma,True,A,A,True,True,True,False,True,True,False,False,1,2,False,True,diagnosis,Neoplastic,common,Squamous Cell Carcinoma,Squamous Cell Carcinoma,Malignant,vignette
p19,Dermatologist,10+ years,,10+ years,7,2,1974,2,A,Peutz-Jeghers Syndrome,A,Peutz-Jeghers Syndrome,True,A,A,True,True,True,False,True,True,False,False,1,2,False,True,diagnosis,Genetic Rare,rare,Peutz-Jeghers Syndrome,Peutz-Jeghers Syndrome,Syndromic,short_stem
p19,Dermatologist,10+ years,,10+ years,7,3,1211,1,A,Malassezia yeast,A,Malassezia yeast,True,A,A,True,True,True,False,True,True,False,False,0,1,False,False,diagnosis,Infectious,common,Tinea Versicolor,Tinea Versicolor,Fungal,vignette
p19,Dermatologist,10+ years,,10+ years,7,4,125,2,A,Uroporphyrinogen III,C,Porphobilinogen,False,A,A,True,True,True,False,False,False,False,False,1,2,False,True,mechanism,Metabolic Systemic,moderate,Porphyria Cutanea Tarda,Porphyria Cutanea Tarda,Systemic Disease Manifestations,vignette
p19,Dermatologist,10+ years,,10+ years,7,5,1328,4,E,Uroporphyrinogen,E,Uroporphyrinogen,True,E,E,True,True,True,False,True,True,False,False,2,4,False,True,mechanism,Metabolic Systemic,moderate,Porphyria Cutanea Tarda,Porphyria Cutanea Tarda,Systemic Disease Manifestations,vignette
p19,Dermatologist,10+ years,,10+ years,7,6,621,2,D,Surgical excision with 1-2 cm safety margins and sentinel lymph node study,D,Surgical excision with 1-2 cm safety margins and sentinel lymph node study,True,E,D,False,True,True,True,False,True,True,False,2,2,True,True,treatment,Neoplastic,common,Superficial Spreading Melanoma,Superficial Spreading Melanoma,Malignant,vignette
p19,Dermatologist,10+ years,,10+ years,7,7,1260,4,B,"Dry, scaly, hyperkeratotic papule",B,"Dry, scaly, hyperkeratotic papule",True,B,B,True,True,True,False,True,True,False,False,3,4,False,True,diagnosis,Neoplastic,common,Squamous Cell Carcinoma,Squamous Cell Carcinoma,Malignant,short_stem
p19,Dermatologist,10+ years,,10+ years,7,8,780,2,E,Ovarian adenocarcinoma,E,Ovarian adenocarcinoma,True,E,E,True,True,True,False,True,True,False,False,1,2,False,True,epidemiology,Inflammatory,moderate,Dermatomyositis,Dermatomyositis,Autoimmune,vignette
p19,Dermatologist,10+ years,,10+ years,7,9,1091,3,F,Depth of invasion of atypical cells,F,Depth of invasion of atypical cells,True,F,F,True,True,True,False,True,True,False,False,2,3,False,True,prognosis,Neoplastic,common,Melanoma,Melanoma,Malignant,short_stem
p19,Dermatologist,10+ years,,10+ years,7,10,1227,2,A,Wiskott-Aldrich syndrome,A,Wiskott-Aldrich syndrome,True,A,A,True,True,True,False,True,True,False,False,2,2,True,True,diagnosis,Genetic Rare,rare,Wiskott-Aldrich Syndrome,Wiskott-Aldrich Syndrome,Syndromic,vignette
p19,Dermatologist,10+ years,,10+ years,7,11,1114,2,D,Local invasion via collagenase,D,Local invasion via collagenase,True,D,D,True,True,True,False,True,True,False,False,0,2,False,False,mechanism,Neoplastic,common,Basal Cell Carcinoma,Basal Cell Carcinoma,Malignant,vignette
p19,Dermatologist,10+ years,,10+ years,7,12,590,3,D,Cryotherapy,D,Cryotherapy,True,C,D,False,True,True,True,False,True,True,False,0,3,False,False,treatment,Infectious,common,Condyloma Acuminata,Condylomata Acuminata,Viral,vignette
p19,Dermatologist,10+ years,,10+ years,7,13,7906,4,A,Sweet syndrome,A,Sweet syndrome,True,A,A,True,True,True,False,True,True,False,False,4,4,True,True,diagnosis,Inflammatory,moderate,Sweet Syndrome,Sweet's Syndrome,Neutrophilic,short_stem
p19,Dermatologist,10+ years,,10+ years,7,14,669,2,F,Wiskott-Aldrich syndrome,F,Wiskott-Aldrich syndrome,True,D,F,False,True,True,True,False,True,True,False,2,2,True,True,diagnosis,Genetic Rare,rare,Wiskott-Aldrich Syndrome,Wiskott-Aldrich Syndrome,Syndromic,vignette
p19,Dermatologist,10+ years,,10+ years,7,15,295,3,D,Topical emollient,D,Topical emollient,True,D,D,True,True,True,False,True,True,False,False,2,3,False,True,treatment,Inflammatory,common,Atopic Dermatitis,Atopic Dermatitis,Eczematous,vignette
p19,Dermatologist,10+ years,,10+ years,7,16,775,2,F,Human herpes virus 8,D,Bartonella henselae,False,F,D,True,False,True,True,False,True,True,False,1,2,False,True,diagnosis,Neoplastic,moderate,Kaposi Sarcoma,Kaposi Sarcoma,Vascular Tumours,vignette
p21,Dermatologist,1-3 years,,1-3 years,7,1,10,2,A,Squamous cell carcinoma,A,Squamous cell carcinoma,True,A,A,True,True,True,False,True,True,False,False,1,2,False,True,diagnosis,Neoplastic,common,Squamous Cell Carcinoma,Squamous Cell Carcinoma,Malignant,vignette
p21,Dermatologist,1-3 years,,1-3 years,7,2,1974,2,A,Peutz-Jeghers Syndrome,A,Peutz-Jeghers Syndrome,True,A,A,True,True,True,False,True,True,False,False,1,2,False,True,diagnosis,Genetic Rare,rare,Peutz-Jeghers Syndrome,Peutz-Jeghers Syndrome,Syndromic,short_stem
p21,Dermatologist,1-3 years,,1-3 years,7,3,1211,1,A,Malassezia yeast,A,Malassezia yeast,True,A,A,True,True,True,False,True,True,False,False,0,1,False,False,diagnosis,Infectious,common,Tinea Versicolor,Tinea Versicolor,Fungal,vignette
p21,Dermatologist,1-3 years,,1-3 years,7,4,125,2,A,Uroporphyrinogen III,C,Porphobilinogen,False,C,B,False,False,True,True,True,False,False,True,0,2,False,False,mechanism,Metabolic Systemic,moderate,Porphyria Cutanea Tarda,Porphyria Cutanea Tarda,Systemic Disease Manifestations,vignette
p21,Dermatologist,1-3 years,,1-3 years,7,5,1328,4,E,Uroporphyrinogen,E,Uroporphyrinogen,True,D,D,False,False,True,False,False,False,False,False,1,4,False,True,mechanism,Metabolic Systemic,moderate,Porphyria Cutanea Tarda,Porphyria Cutanea Tarda,Systemic Disease Manifestations,vignette
p21,Dermatologist,1-3 years,,1-3 years,7,6,621,2,D,Surgical excision with 1-2 cm safety margins and sentinel lymph node study,D,Surgical excision with 1-2 cm safety margins and sentinel lymph node study,True,D,D,True,True,True,False,True,True,False,False,2,2,True,True,treatment,Neoplastic,common,Superficial Spreading Melanoma,Superficial Spreading Melanoma,Malignant,vignette
p21,Dermatologist,1-3 years,,1-3 years,7,7,1260,4,B,"Dry, scaly, hyperkeratotic papule",B,"Dry, scaly, hyperkeratotic papule",True,B,E,True,False,True,True,True,False,False,True,0,4,False,False,diagnosis,Neoplastic,common,Squamous Cell Carcinoma,Squamous Cell Carcinoma,Malignant,short_stem
p21,Dermatologist,1-3 years,,1-3 years,7,8,780,2,E,Ovarian adenocarcinoma,E,Ovarian adenocarcinoma,True,E,E,True,True,True,False,True,True,False,False,1,2,False,True,epidemiology,Inflammatory,moderate,Dermatomyositis,Dermatomyositis,Autoimmune,vignette
p21,Dermatologist,1-3 years,,1-3 years,7,9,1091,3,F,Depth of invasion of atypical cells,F,Depth of invasion of atypical cells,True,F,F,True,True,True,False,True,True,False,False,1,3,False,True,prognosis,Neoplastic,common,Melanoma,Melanoma,Malignant,short_stem
p21,Dermatologist,1-3 years,,1-3 years,7,10,1227,2,A,Wiskott-Aldrich syndrome,A,Wiskott-Aldrich syndrome,True,C,A,False,True,True,True,False,True,True,False,2,2,True,True,diagnosis,Genetic Rare,rare,Wiskott-Aldrich Syndrome,Wiskott-Aldrich Syndrome,Syndromic,vignette
p21,Dermatologist,1-3 years,,1-3 years,7,11,1114,2,D,Local invasion via collagenase,D,Local invasion via collagenase,True,D,D,True,True,True,False,True,True,False,False,0,2,False,False,mechanism,Neoplastic,common,Basal Cell Carcinoma,Basal Cell Carcinoma,Malignant,vignette
p21,Dermatologist,1-3 years,,1-3 years,7,12,590,3,D,Cryotherapy,D,Cryotherapy,True,D,D,True,True,True,False,True,True,False,False,0,3,False,False,treatment,Infectious,common,Condyloma Acuminata,Condylomata Acuminata,Viral,vignette
p21,Dermatologist,1-3 years,,1-3 years,7,13,7906,4,A,Sweet syndrome,A,Sweet syndrome,True,A,A,True,True,True,False,True,True,False,False,2,4,False,True,diagnosis,Inflammatory,moderate,Sweet Syndrome,Sweet's Syndrome,Neutrophilic,short_stem
p21,Dermatologist,1-3 years,,1-3 years,7,14,669,2,F,Wiskott-Aldrich syndrome,F,Wiskott-Aldrich syndrome,True,B,F,False,True,True,True,False,True,True,False,2,2,True,True,diagnosis,Genetic Rare,rare,Wiskott-Aldrich Syndrome,Wiskott-Aldrich Syndrome,Syndromic,vignette
p21,Dermatologist,1-3 years,,1-3 years,7,15,295,3,D,Topical emollient,D,Topical emollient,True,D,D,True,True,True,False,True,True,False,False,2,3,False,True,treatment,Inflammatory,common,Atopic Dermatitis,Atopic Dermatitis,Eczematous,vignette
p21,Dermatologist,1-3 years,,1-3 years,7,16,775,2,F,Human herpes virus 8,D,Bartonella henselae,False,G,G,False,False,True,False,False,False,False,False,0,2,False,False,diagnosis,Neoplastic,moderate,Kaposi Sarcoma,Kaposi Sarcoma,Vascular Tumours,vignette
p24,Dermatologist,10+ years,,10+ years,8,1,8301,2,A,Bot fly,B,Cutaneous leishmaniasis,False,B,B,False,False,True,False,True,True,False,False,0,2,False,False,diagnosis,Infectious,rare,Myiasis (Bot Fly),Myiasis,Parasitic & Other,short_stem
p24,Dermatologist,10+ years,,10+ years,8,2,440,3,D,Th1-induced macrophage activation,D,Th1-induced macrophage activation,True,B,B,False,False,True,False,False,False,False,False,0,3,False,False,mechanism,Inflammatory,moderate,Graft Rejection (Acute Cellular Rejection),Graft Rejection,Autoimmune,vignette
p24,Dermatologist,10+ years,,10+ years,8,3,2591,3,B,Oral isotretinoin,B,Oral isotretinoin,True,B,B,True,True,True,False,True,True,False,False,2,3,False,True,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,short_stem
p24,Dermatologist,10+ years,,10+ years,8,4,9187,4,C,Human papilloma virus,C,Human papilloma virus,True,C,C,True,True,True,False,True,True,False,False,1,4,False,True,diagnosis,Infectious,common,Condyloma Acuminata,Condylomata Acuminata,Viral,short_stem
p24,Dermatologist,10+ years,,10+ years,8,5,1087,3,E,Interferon (IFN) gamma production by CD4+ T cells in the skin,A,Tumor necrosis factor (TNF) alpha production by CD4+ T cells in the skin,False,E,E,True,True,True,False,False,False,False,False,0,3,False,False,mechanism,Inflammatory,moderate,Erythema Multiforme,Erythema Multiforme,Vascular & Urticarial,vignette
p24,Dermatologist,10+ years,,10+ years,8,6,7524,4,C,Ivermectin 200mcg/kg BW,C,Ivermectin 200mcg/kg BW,True,C,C,True,True,True,False,True,True,False,False,2,4,False,True,treatment,Infectious,common,Scabies,Scabies,Parasitic & Other,short_stem
p24,Dermatologist,10+ years,,10+ years,8,7,1526,1,A,Colonic polyps,A,Colonic polyps,True,A,A,True,True,True,False,True,True,False,False,1,1,True,True,diagnosis,Genetic Rare,rare,Peutz-Jeghers Syndrome,Peutz-Jeghers Syndrome,Syndromic,short_stem
p24,Dermatologist,10+ years,,10+ years,8,8,2007,4,D,Rosacea,D,Rosacea,True,D,D,True,True,True,False,True,True,False,False,1,4,False,True,diagnosis,Inflammatory,common,Rosacea,Rosacea,Papulosquamous,vignette
p24,Dermatologist,10+ years,,10+ years,8,9,3529,2,B,Xeroderma pigmentosum (XP),B,Xeroderma pigmentosum (XP),True,B,B,True,True,True,False,True,True,False,False,2,2,True,True,diagnosis,Genetic Rare,rare,Xeroderma Pigmentosum,Xeroderma Pigmentosum,Genodermatoses,short_stem
p24,Dermatologist,10+ years,,10+ years,8,10,224,3,B,Coronary artery aneurysms,B,Coronary artery aneurysms,True,D,B,False,True,True,True,False,True,True,False,1,3,False,True,prognosis,Inflammatory,moderate,Kawasaki Disease,Kawasaki Disease,Vascular & Urticarial,vignette
p24,Dermatologist,10+ years,,10+ years,8,11,555,1,A,Both copies of the gene encoding the target are non-functional in tumors,A,Both copies of the gene encoding the target are non-functional in tumors,True,C,C,False,False,True,False,False,False,False,False,0,1,False,False,mechanism,Neoplastic,common,Melanoma,Melanoma,Malignant,vignette
p24,Dermatologist,10+ years,,10+ years,8,12,582,2,B,Avoid meat,B,Avoid meat,True,D,B,False,True,True,True,False,True,True,False,0,2,False,False,treatment,Metabolic Systemic,rare,Phenylketonuria,Phenylketonuria,Nutritional,vignette
p24,Dermatologist,10+ years,,10+ years,8,13,7026,2,C,Congenital epidermolysis bullosa,C,Congenital epidermolysis bullosa,True,C,C,True,True,True,False,True,True,False,False,2,2,True,True,diagnosis,Genetic Rare,rare,Epidermolysis Bullosa,Epidermolysis Bullosa,Genodermatoses,short_stem
p24,Dermatologist,10+ years,,10+ years,8,14,6710,3,C,Multiple cutaneous and subcutaneous tumors,C,Multiple cutaneous and subcutaneous tumors,True,C,C,True,True,True,False,True,True,False,False,3,3,True,True,epidemiology,Genetic Rare,moderate,Neurofibromatosis Type 1,Neurofibromatosis Type 1,Syndromic,short_stem
p24,Dermatologist,10+ years,,10+ years,8,15,560,3,A,Retinol,A,Retinol,True,A,A,True,True,True,False,True,True,False,False,0,3,False,False,diagnosis,Metabolic Systemic,moderate,Vitamin A Deficiency,Vitamin A Deficiency,Nutritional,vignette
p24,Dermatologist,10+ years,,10+ years,8,16,6851,1,A,Alopecia areata,A,Alopecia areata,True,A,A,True,True,True,False,True,True,False,False,0,1,False,False,diagnosis,Hair Nail,moderate,Alopecia Areata,Alopecia Areata,Hair Loss,short_stem
p23,Dermatologist,10+ years,,10+ years,8,1,8301,2,A,Bot fly,B,Cutaneous leishmaniasis,False,B,B,False,False,True,False,True,True,False,False,2,2,True,True,diagnosis,Infectious,rare,Myiasis (Bot Fly),Myiasis,Parasitic & Other,short_stem
p23,Dermatologist,10+ years,,10+ years,8,2,440,3,D,Th1-induced macrophage activation,D,Th1-induced macrophage activation,True,D,D,True,True,True,False,True,True,False,False,1,3,False,True,mechanism,Inflammatory,moderate,Graft Rejection (Acute Cellular Rejection),Graft Rejection,Autoimmune,vignette
p23,Dermatologist,10+ years,,10+ years,8,3,2591,3,B,Oral isotretinoin,B,Oral isotretinoin,True,B,B,True,True,True,False,True,True,False,False,2,3,False,True,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,short_stem
p23,Dermatologist,10+ years,,10+ years,8,4,9187,4,C,Human papilloma virus,C,Human papilloma virus,True,C,C,True,True,True,False,True,True,False,False,3,4,False,True,diagnosis,Infectious,common,Condyloma Acuminata,Condylomata Acuminata,Viral,short_stem
p23,Dermatologist,10+ years,,10+ years,8,5,1087,3,E,Interferon (IFN) gamma production by CD4+ T cells in the skin,A,Tumor necrosis factor (TNF) alpha production by CD4+ T cells in the skin,False,E,A,True,False,True,True,False,True,True,False,2,3,False,True,mechanism,Inflammatory,moderate,Erythema Multiforme,Erythema Multiforme,Vascular & Urticarial,vignette
p23,Dermatologist,10+ years,,10+ years,8,6,7524,4,C,Ivermectin 200mcg/kg BW,C,Ivermectin 200mcg/kg BW,True,C,C,True,True,True,False,True,True,False,False,4,4,True,True,treatment,Infectious,common,Scabies,Scabies,Parasitic & Other,short_stem
p23,Dermatologist,10+ years,,10+ years,8,7,1526,1,A,Colonic polyps,A,Colonic polyps,True,A,A,True,True,True,False,True,True,False,False,1,1,True,True,diagnosis,Genetic Rare,rare,Peutz-Jeghers Syndrome,Peutz-Jeghers Syndrome,Syndromic,short_stem
p23,Dermatologist,10+ years,,10+ years,8,8,2007,4,D,Rosacea,D,Rosacea,True,D,D,True,True,True,False,True,True,False,False,4,4,True,True,diagnosis,Inflammatory,common,Rosacea,Rosacea,Papulosquamous,vignette
